1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.072557,0.0,0.0,0.0,0.0,0.026728,0.027998,0.0,0.033761,0.09586,0.196515,0.039234,0.181718,0.0
0.053098,8e-06,0.0,7.1e-05,0.0,0.02687,0.025817,0.0,0.021458,0.151404,0.201997,0.027519,0.179806,0.0
0.036683,0.0,0.0,0.0,0.0,0.023906,0.027167,0.0,0.02874,0.090893,0.233447,0.02649,0.184401,0.0
0.073212,0.0,0.0,0.0,0.0,0.020319,0.024572,0.0,0.024801,0.095454,0.171526,0.020962,0.176338,0.0
0.037261,0.0,0.0,0.0,0.0,0.029685,0.02539,0.000328,0.019187,0.093351,0.190523,0.02669,0.163933,0.0
0.057067,0.0,0.0,0.000568,8e-05,0.027933,0.027952,0.0,0.023462,0.113977,0.218997,0.031082,0.180554,0.0
0.052559,1.6e-05,0.0,0.0,0.0,0.024333,0.02736,0.0,0.026017,0.092236,0.200425,0.021978,0.168933,0.0
0.068935,3.2e-05,0.0,7.1e-05,0.0,0.017107,0.024916,0.0,0.024476,0.104982,0.198683,0.02056,0.181948,0.0
0.077836,0.00031,0.0,0.0,0.0,0.021349,0.035232,0.0,0.360721,0.095682,0.212197,0.647027,0.188011,0.0
0.058531,0.000103,0.0,0.0,0.0,0.025869,0.023305,0.0,0.785767,0.091932,0.239822,0.312034,0.173473,0.0
0.091168,2.4e-05,0.0,7.1e-05,0.0,0.024361,0.021162,0.0,0.075998,0.09738,0.259796,0.096176,0.181738,0.0
0.112862,8e-06,0.0,0.0,0.0,0.021847,0.02625,0.024434,0.060379,0.091552,0.253591,0.033367,0.189285,0.0
0.037646,2.4e-05,0.0,0.0,0.0,0.023257,0.025968,0.0,0.031383,0.094593,0.177901,0.028522,0.182499,0.0
0.074098,1.6e-05,0.0,0.0,0.0,0.019656,0.022031,0.0,0.027015,0.094973,0.199788,0.027845,0.190239,0.0
0.037916,0.0,0.0,0.0,0.0,0.025875,0.023426,8.2e-05,0.019244,0.096366,0.418912,0.019816,0.198788,0.0
0.218634,0.0,0.0,0.0,0.0,0.016893,0.029872,0.0,0.023294,0.134705,0.143094,0.02949,0.185943,0.0
0.069166,0.0,0.0,0.0,0.0,0.021895,0.020727,0.0,0.022778,0.111697,0.217552,0.0218,0.183426,0.0
0.053291,0.0,0.0,0.0,0.0,0.021195,0.020894,0.0,0.026717,0.091374,0.195495,0.029528,0.200848,0.0
0.073366,0.0,0.0,0.0,0.0,0.018037,0.029275,0.000328,0.368236,0.112508,0.178793,0.616872,0.198519,0.0
0.05437,0.0,0.0,7.1e-05,0.0,0.019437,0.027747,0.0,0.605395,0.092135,0.160391,0.213602,0.197116,0.0
0.057876,6.4e-05,0.0,0.000426,0.00016,0.024391,0.026109,8.2e-05,0.034993,0.095403,0.199065,0.032291,0.21139,0.0
0.053214,8e-06,0.0,7.1e-05,0.0,0.021345,0.020558,0.000164,0.024594,0.091881,0.178581,0.030943,0.210004,0.0
0.051981,0.00027,0.0,0.001277,8e-05,0.016928,0.020187,0.0,0.026201,0.093984,0.20782,0.019674,0.206338,0.0
0.057375,0.0,0.0,0.0,0.0,0.022971,0.024721,0.0,0.024411,0.095682,0.20051,0.032762,0.211933,0.0
0.057606,0.0,0.0,0.0,0.0,0.022651,0.025034,0.0,0.037284,0.093402,0.247004,0.041297,0.215763,0.0
0.114635,0.0,0.0,0.0,0.0,0.019138,0.023858,0.0,0.057078,0.095403,0.210667,0.049332,0.214094,0.0
0.081111,2.4e-05,0.0,0.0,0.0,0.017898,0.022194,0.0,0.086874,0.104956,0.21683,0.073284,0.211134,0.0
0.034333,0.0,0.0,0.0,0.0,0.017264,0.025482,0.0,0.013676,0.091096,0.211007,0.02431,0.205779,0.0
0.072326,0.0,0.0,7.1e-05,0.0,0.019129,0.025172,0.0,0.34176,0.097,0.213812,0.583667,0.213276,0.0
0.054408,0.0,0.0,0.0,0.0,0.019909,0.022315,0.0,0.656688,0.095302,0.197365,0.252301,0.229688,0.0
0.055795,0.0,0.0,7.1e-05,0.0,0.018777,0.020811,0.0,0.036534,0.14588,0.174033,0.02974,0.216421,0.0
0.052867,0.0,0.0,0.000142,0.0,0.022487,0.022679,0.0,0.021982,0.110708,0.197493,0.030354,0.213335,0.0
0.051634,0.0,0.0,0.0,0.0,0.022921,0.020163,0.0,0.028055,0.095353,0.199915,0.026832,0.210422,0.0
0.071979,0.0,0.0,0.0,0.0,0.019584,0.020218,0.000574,0.017753,0.111089,0.225244,0.021253,0.219456,0.0
0.055102,0.0,0.0,0.000568,0.0,0.021374,0.025614,0.0,0.028556,0.094136,0.21224,0.025778,0.225554,0.0
0.055063,0.0,0.0,0.000142,0.000241,0.024268,0.023512,0.0,0.02303,0.092971,0.187038,0.025297,0.229441,0.0
0.051711,0.0,0.0,7.1e-05,0.0,0.021292,0.018422,0.0,0.020361,0.096696,0.177901,0.024503,0.223087,0.0
0.053676,0.0,0.0,0.0,0.0,0.016979,0.023345,0.0,0.025206,0.09363,0.21581,0.029661,0.226852,0.0
0.054601,0.000493,0.0,0.0,0.0,0.020222,0.022629,0.0,0.401133,0.112558,0.1915,0.666302,0.225403,0.0
0.057568,0.0,0.0,0.000355,0.00016,0.019814,0.019172,8.2e-05,0.767575,0.093782,0.290098,0.34436,0.228926,0.0
0.084502,0.0,0.0,0.0,0.0,0.01806,0.016239,0.0,0.194579,0.199676,0.256609,0.181567,0.22767,0.0
0.094675,0.0,0.0,0.0,0.0,0.02097,0.020562,0.0,0.100477,0.09591,0.18317,0.044389,0.234392,0.0
0.068318,0.0,0.0,0.0,0.0,0.017065,0.025963,0.0,0.024189,0.091881,0.19592,0.018807,0.223504,0.0
0.055487,0.0,0.0,0.0,0.0,0.016906,0.023156,0.0,0.024449,0.099483,0.216957,0.024012,0.225835,0.0
0.051403,0.0,0.0,0.001206,0.0,0.016086,0.01971,0.0,0.022334,0.099407,0.21751,0.028427,0.222413,0.0
0.055449,0.0,0.0,0.0,0.0,0.018548,0.019867,0.0,0.024782,0.13283,0.158734,0.027345,0.224364,0.0
0.019613,8e-06,0.0,7.1e-05,0.0,0.018384,0.017452,0.0,0.025333,0.114712,0.215257,0.024978,0.219319,0.0
0.094482,0.0,0.0,0.000213,0.0,0.016412,0.018602,0.000246,0.022778,0.091957,0.178198,0.020073,0.219558,0.0
0.057568,0.0,0.0,0.000142,0.0,0.026445,0.021692,0.00041,0.366568,0.095454,0.215172,0.583603,0.223502,0.0
0.069166,0.0,0.0,0.0,0.0,0.018004,0.024749,0.0,0.61854,0.090994,0.219422,0.267354,0.220768,0.0
0.038841,0.0,0.0,0.005889,8e-05,0.02021,0.025643,0.0,0.065358,0.080605,0.179006,0.027683,0.236432,0.0
0.067047,0.0,0.0,0.0,0.0,0.020882,0.016996,8.2e-05,0.012116,0.105235,0.181938,0.031133,0.227582,0.0
0.034525,0.0,0.0,0.000851,0.0,0.018805,0.020161,0.0,0.023363,0.090209,0.195963,0.027462,0.21433,0.0
0.071825,0.0,0.0,0.0,0.0,0.018101,0.020257,0.0,0.030339,0.216121,0.221037,0.029424,0.226555,0.0
0.05726,0.0,0.0,7.1e-05,0.0,0.016034,0.018731,8.2e-05,0.031562,0.094517,0.196855,0.039949,0.2192,0.0
0.113748,0.0,0.0,0.000426,0.0,0.021842,0.021061,0.000246,0.06483,0.091273,0.341224,0.052306,0.212301,0.0
0.047318,1.6e-05,0.0,0.0,0.0,0.018691,0.01696,0.0,0.059916,0.08471,0.181003,0.055053,0.220793,0.0
0.083654,0.0,0.0,0.0,0.0,0.026941,0.015255,0.0,0.023,0.105311,0.164131,0.023715,0.223079,0.0
0.038224,0.0,0.0,0.0,0.0,0.019195,0.015472,0.0,0.3266,0.096822,0.220357,0.578021,0.222994,0.0
0.069474,0.0,0.0,0.0,0.0,0.021951,0.019585,0.0,0.661908,0.095809,0.19456,0.252646,0.221347,0.0
0.038109,8e-06,0.0,0.0,0.0,0.01904,0.017257,0.0,0.037968,0.111671,0.154696,0.036715,0.22358,0.0
0.067278,1.6e-05,0.0,0.0,0.0,0.021511,0.01886,0.0,0.017527,0.134274,0.209732,0.024446,0.219682,0.0
0.034911,0.0,0.0,0.0,0.0,0.016446,0.022592,0.0,0.026721,0.09216,0.213302,0.023098,0.227897,0.0
0.070553,8e-06,0.0,0.0,0.0,0.0207,0.019239,0.0,0.01846,0.109847,0.165618,0.029693,0.223204,0.0
0.034988,4e-05,0.0,0.0,0.0,0.019897,0.022621,0.000328,0.024988,0.115447,0.232299,0.024705,0.219466,0.0
0.071131,0.0,0.0,0.0,0.00016,0.019162,0.021152,0.0,0.019064,0.092413,0.174203,0.027402,0.223789,0.0
0.051826,0.0,0.0,0.0,0.0,0.021652,0.021332,0.0,0.025543,0.096518,0.207947,0.02269,0.222998,0.0
0.035874,0.0,0.0,0.0,0.0,0.021057,0.019562,0.0,0.018892,0.092033,0.176031,0.023224,0.222837,0.0
0.074175,0.000978,0.0,0.0,0.0,0.018997,0.019665,0.0,0.39293,0.097836,0.18317,0.633128,0.218,0.0
0.056296,0.0,0.0,0.0,0.0,0.021966,0.023223,0.0,0.761238,0.160349,0.230047,0.341866,0.205945,0.0
0.072788,0.0,0.0,0.0,0.0,0.022406,0.016067,0.0,0.088844,0.073738,0.296898,0.082727,0.220266,0.0
0.127774,1.6e-05,0.0,0.0,0.0,0.022909,0.021835,0.0,0.043464,0.118234,0.209562,0.034307,0.222698,0.0
0.066546,0.0,0.0,0.000213,0.0,0.02284,0.020092,0.0,0.035876,0.081923,0.212325,0.02986,0.207745,0.0
0.055102,8e-06,0.0,0.0,8e-05,0.019318,0.020257,0.0,0.016739,0.107262,0.157884,0.027604,0.214911,0.0
0.050439,1.6e-05,0.0,0.0,0.0,0.018376,0.020338,0.0,0.022992,0.100877,0.194688,0.021376,0.216104,0.0
0.051017,0.0,0.0,0.0,0.0,0.024043,0.020708,0.0,0.019825,0.131183,0.173948,0.028914,0.224181,0.0
0.231466,0.0,0.0,7.1e-05,0.0,0.016284,0.015587,0.0,0.025115,0.116233,0.418912,0.023481,0.221119,0.0
0.027397,0.0,0.0,0.0,0.001203,0.020637,0.021823,0.0,0.02451,0.092261,0.175861,0.021509,0.219732,0.0
0.022542,0.0,0.0,0.0,8e-05,0.022592,0.01959,0.0,0.355271,0.096797,0.176413,0.576616,0.223087,0.0
0.084348,0.0,0.0,0.0,0.0,0.017487,0.018697,0.000574,0.630388,0.092363,0.231959,0.252791,0.220242,0.0
0.017532,0.0,0.0,0.0,8e-05,0.022198,0.024658,0.0,0.031666,0.092945,0.178623,0.03237,0.222568,0.0
0.089049,0.0,0.0,0.0,0.0,0.019558,0.024367,0.0,0.02347,0.097709,0.161283,0.025911,0.22324,0.0
0.03441,0.002314,0.0,0.0,0.0,0.01949,0.018761,0.0,0.016292,0.091881,0.247471,0.021114,0.222794,0.0
0.071979,0.0,0.0,0.0,0.0,0.019149,0.025905,0.0,0.034786,0.015711,0.166511,0.035015,0.215298,0.0
0.055371,0.0,0.0,0.0,0.0,0.02241,0.022638,0.0,0.018009,0.09254,0.273438,0.029066,0.215223,0.0
0.10924,0.0,0.0,0.0,0.0,0.019988,0.019679,0.0,0.079535,0.094871,0.245984,0.085796,0.214875,0.0
0.06724,0.0,0.0,7.1e-05,0.0,0.025824,0.021573,0.0,0.073366,0.09591,0.192435,0.045528,0.21618,0.0
0.066739,0.0,0.0,0.0,0.0,0.025142,0.018045,0.0,0.019076,0.093756,0.197663,0.018234,0.222666,0.0
0.053869,0.0,0.0,0.0,0.0,0.019713,0.021432,0.0,0.342494,0.096189,0.194985,0.633919,0.217663,0.0
0.035758,0.0,0.0,0.0,0.0,0.01956,0.023668,0.0,0.650867,0.095885,0.195198,0.200596,0.227317,0.0
0.049592,0.0,0.0,0.0,0.0,0.021567,0.019488,8.2e-05,0.032235,0.148743,0.209817,0.035212,0.208934,0.0
0.069513,8e-06,0.0,0.0,0.0,0.020692,0.016517,0.0,0.021879,0.097329,0.156651,0.029297,0.215863,0.0
0.066315,0.0,0.0,0.0,0.0,0.024022,0.022003,0.0,0.023088,0.093123,0.183213,0.024183,0.218669,0.0
0.037955,0.0,0.0,0.0,0.0,0.016619,0.018331,0.0,0.02326,0.107288,0.194093,0.019281,0.214582,0.0
0.066816,0.0,0.0,0.0,0.0,0.026524,0.02084,0.000328,0.023371,0.097076,0.211432,0.02818,0.217123,0.0
0.051904,0.0,0.0,0.0,0.0,0.016928,0.019585,0.0,0.019313,0.09439,0.207097,0.023772,0.219717,0.0
0.053445,0.0,0.0,0.0,0.00016,0.022673,0.021627,0.0,0.023661,0.095353,0.191713,0.018509,0.222191,0.0
0.034063,0.0,0.0,0.0,0.0,0.019687,0.017094,0.0,0.024308,0.091881,0.159924,0.027889,0.213764,0.0
0.072518,0.0,0.0,0.0,0.0,0.021513,0.021117,0.0,0.426416,0.091704,0.21734,0.647476,0.214563,0.0
0.040113,8e-06,0.0,0.0,0.0,0.023035,0.02453,0.001148,0.734108,0.097253,0.29354,0.371603,0.205666,0.0
0.079724,0.0,0.0,0.0,0.0,0.020376,0.025268,0.0,0.195784,0.090589,0.202805,0.165175,0.200293,0.0
0.128429,0.0,0.0,0.0,0.0,0.02277,0.035153,0.0,0.092634,0.095581,0.222312,0.046534,0.207742,0.0
0.054408,0.0,0.0,0.0,0.0,0.020915,0.021004,0.0,0.02199,0.091273,0.19473,0.018617,0.190304,0.0
0.05356,0.0,0.0,0.0,0.0,0.021514,0.017985,0.0,0.022315,0.092185,0.180918,0.022601,0.209238,0.0
0.051287,0.0,0.0,0.0,0.0,0.015185,0.021379,0.0,0.02882,0.103107,0.179941,0.024069,0.209837,0.0
0.034756,0.0,0.0,0.0,0.0,0.016665,0.020171,0.0,0.018353,0.116334,0.209987,0.023952,0.210602,0.0
0.07063,2.4e-05,0.0,0.0,0.0,0.02027,0.02201,0.0,0.020525,0.133489,0.190948,0.031598,0.204021,0.0
0.053059,1.6e-05,0.0,0.0,0.0,0.018911,0.019607,0.0,0.018288,0.090462,0.176966,0.020161,0.205278,0.0
0.054023,0.000135,0.0,0.0,0.0,0.024404,0.025088,0.0,0.341415,0.092337,0.210837,0.59878,0.202678,0.0
0.060072,0.0,0.0,0.0,0.0,0.018618,0.017873,0.000328,0.645058,0.096493,0.194093,0.254601,0.205446,0.0
0.066469,0.0,0.0,0.0,0.0,0.022254,0.022898,0.0,0.056467,0.092008,0.186358,0.026683,0.212744,0.0
0.03834,0.0,0.0,0.0,0.00016,0.023022,0.021668,0.0,0.019347,0.096113,0.171398,0.024,0.211431,0.0
0.04936,8e-06,0.0,0.0,0.0,0.022674,0.019917,0.0,0.021351,0.210648,0.193923,0.030541,0.208746,0.0
0.070669,0.0,0.0,0.000142,0.0,0.016582,0.025015,0.0,0.025921,0.0914,0.219805,0.025186,0.203156,0.0
0.057452,0.0,0.0,0.0,0.0,0.02446,0.025167,0.0,0.03383,0.097735,0.146919,0.03817,0.205014,0.0
0.109125,0.0,0.0,0.0,0.0,0.021756,0.022275,0.0,0.066226,0.090868,0.30459,0.065037,0.201157,0.0
0.08219,0.0,0.0,0.0,0.0,0.022661,0.023791,0.0,0.059339,0.09705,0.220782,0.038778,0.208769,0.0
0.033177,8e-06,0.0,0.0,0.0,0.026375,0.019662,0.0,0.023577,0.093148,0.209605,0.033057,0.216884,0.0
0.053676,8e-06,0.0,0.0,0.0,0.018681,0.017682,0.0,0.353913,0.101738,0.190735,0.577493,0.204592,0.0
0.051981,8e-06,0.0,7.1e-05,0.0,0.025392,0.020328,0.0,0.631061,0.099432,0.1932,0.244956,0.209131,0.0
0.06566,0.001034,0.0,0.0,0.0,0.022363,0.022929,0.0,0.029115,0.123961,0.176498,0.037053,0.210748,0.0
0.053059,0.125733,0.0,0.0,0.000241,0.024103,0.020242,0.0,0.020261,0.132272,0.196218,0.021421,0.208363,0.0
0.033639,0.00031,0.0,0.0,0.0,0.021438,0.02286,8.2e-05,0.021826,0.091248,0.198683,0.023152,0.208695,0.0
0.071131,0.006537,0.0,0.0,0.0,0.025202,0.020593,0.0,0.026231,0.090361,0.20391,0.035145,0.211025,0.0
0.033177,3.2e-05,0.0,0.0,0.0,0.025258,0.024604,0.000328,0.017929,0.095936,0.234934,0.016297,0.208198,0.0
0.066662,0.010115,0.0,7.1e-05,8e-05,0.024305,0.021451,0.0,0.027528,0.091045,0.162091,0.028952,0.207036,0.0
0.039727,0.020366,0.0,0.0,0.0,0.024742,0.024838,8.2e-05,0.024032,0.131892,0.208967,0.025307,0.207727,0.0
0.050247,0.000199,0.0,0.0,0.0,0.024579,0.026335,0.0,0.02004,0.090665,0.160688,0.022848,0.214523,0.0
0.089049,0.0,0.0,0.0,0.0,0.021756,0.02523,0.0,0.408663,0.092743,0.217977,0.647881,0.209695,0.0
0.056874,0.0,0.0,7.1e-05,0.0,0.020096,0.024357,0.0,0.743,0.096772,0.216957,0.327673,0.207097,0.0
0.096447,8e-06,0.0,0.0,0.000481,0.020506,0.02341,0.0,0.076973,0.092211,0.205652,0.083774,0.211631,0.0
0.082498,3.2e-05,0.0,0.0,0.000241,0.020215,0.020718,0.0,0.06306,0.094339,0.30986,0.035145,0.217059,0.0
0.065274,0.0,0.0,0.0,0.0,0.022097,0.020371,0.0,0.032243,0.09064,0.224947,0.029338,0.205123,0.0
0.053137,8e-06,0.0,0.0,0.0,0.029561,0.02293,0.0,0.016238,0.090057,0.180068,0.029338,0.215458,0.0
0.049707,0.0,0.0,0.0,0.0,0.024558,0.021946,0.0,0.019076,0.099306,0.212707,0.025959,0.210026,0.0
0.050015,0.0,0.0,0.0,0.0,0.019909,0.025242,8.2e-05,0.027119,0.129358,0.166171,0.025158,0.195005,0.0
0.052674,0.0,0.0,0.0,0.0,0.020162,0.023978,0.0,0.027623,0.115878,0.235869,0.020579,0.19268,0.0
0.033408,0.0,0.0,0.0,0.0,0.022696,0.022987,8.2e-05,0.024533,0.093959,0.356269,0.024171,0.196976,0.0
0.246917,0.000779,0.0,0.0,0.0,0.027011,0.015329,0.0,0.319192,0.090564,0.181258,0.596701,0.200753,0.0
0.05094,1.6e-05,0.0,0.0,0.00016,0.02241,0.027271,0.000328,0.662849,0.095505,0.212282,0.233358,0.205833,0.0
0.049476,0.000445,0.0,0.0,0.0,0.028739,0.026598,0.0,0.033903,0.09107,0.179388,0.040341,0.205904,0.0
0.037338,4.8e-05,0.0,0.0,0.0,0.025131,0.021657,0.0,0.024828,0.095657,0.19388,0.023019,0.206873,0.0
0.06539,3.2e-05,0.0,7.1e-05,0.0,0.027075,0.023144,0.0,0.018284,0.090133,0.232342,0.027379,0.216903,0.0
0.055102,0.067005,0.0,0.0,0.0,0.022145,0.020963,0.0,0.032427,0.090564,0.21564,0.023294,0.207078,0.0
0.054215,0.0,0.0,0.0,0.0,0.028282,0.02389,0.0,0.030235,0.096189,0.174331,0.040056,0.225538,0.0
0.062115,0.0,0.0,7.1e-05,0.0,0.023325,0.023388,0.0,0.064777,0.090792,0.276626,0.073224,0.218749,0.0
0.111706,0.0,0.0,0.003974,0.0,0.021602,0.024869,0.0,0.070915,0.096138,0.239099,0.049145,0.219128,0.0
0.049823,0.0,0.0,0.000142,0.0,0.022031,0.032092,0.0,0.024078,0.094821,0.164343,0.030993,0.214577,0.0
0.070399,0.0,0.0,0.0,0.0,0.0202,0.02088,0.0,0.371613,0.09145,0.231322,0.566487,0.220286,0.0
0.05094,8e-06,0.0,0.0,0.0,0.022909,0.02378,0.0,0.619098,0.099204,0.171696,0.254984,0.215171,0.0
0.049322,0.0,0.0,0.0,0.0,0.02073,0.019953,0.0,0.039093,0.130321,0.177306,0.027734,0.220083,0.0
0.037338,0.0,0.0,0.0,0.0,0.020212,0.021554,0.0,0.01989,0.114687,0.209477,0.031234,0.209477,0.0
0.065082,8e-06,0.0,7.1e-05,0.0,0.023753,0.025987,0.0,0.020483,0.092667,0.158734,0.018487,0.212992,0.0
0.053599,0.003984,0.0,0.0,0.0,0.02495,0.022368,8.2e-05,0.026778,0.10635,0.193583,0.02468,0.225969,0.0
0.049553,0.0,0.0,0.0,0.0,0.021863,0.027482,0.001066,0.022793,0.096113,0.226094,0.034585,0.226834,0.0
0.067702,0.0,0.0,7.1e-05,0.00016,0.025701,0.022979,0.0,0.020162,0.090817,0.160773,0.019462,0.220067,0.0
0.052828,0.000254,0.0,0.0,0.0,0.01872,0.024924,0.0,0.022212,0.09069,0.20765,0.028243,0.226533,0.0
0.033177,0.0,0.0,0.0,0.0,0.02241,0.022874,0.0,0.022093,0.094669,0.194688,0.024702,0.221662,0.0
0.065082,0.0,0.0,0.0,0.0,0.024071,0.02312,0.0,0.410219,0.099914,0.20731,0.703415,0.220591,0.0
0.061036,0.0,0.0,0.0,0.0,0.024086,0.025836,0.000164,0.767319,0.106756,0.225414,0.306705,0.219178,0.0
0.136791,8e-06,0.0,0.0,0.0,0.020435,0.02216,0.0,0.185309,0.092591,0.195113,0.17715,0.223341,0.0
0.053368,0.0,0.0,0.00369,0.000321,0.025021,0.031053,8.2e-05,0.100233,0.09102,0.270803,0.047218,0.228724,0.0
0.049553,0.0,0.0,0.0,0.0,0.024017,0.023264,0.0,0.025971,0.09368,0.21224,0.020677,0.233065,0.0
0.050285,0.0,0.0,0.0,0.0,0.023783,0.025045,0.0,0.025608,0.090412,0.175393,0.024231,0.236746,0.0
0.05437,0.0,0.0,0.0,8e-05,0.028181,0.021688,0.0,0.026847,0.103031,0.172163,0.029525,0.221482,0.0
0.033369,0.0,0.0,0.0,8e-05,0.022312,0.022196,0.0,0.020204,0.132501,0.244326,0.025085,0.214727,0.0
0.069051,0.0,0.0,0.0,0.00016,0.022218,0.022258,0.0,0.022395,0.111823,0.136592,0.023212,0.215644,0.0
0.076719,8e-06,0.0,0.0,0.0,0.021804,0.022669,8.2e-05,0.019994,0.096924,0.229069,0.025699,0.21887,0.0
0.032522,0.00839,0.0,0.0,8e-05,0.022148,0.024049,0.0,0.34345,0.09662,0.174501,0.579357,0.206347,0.0
0.053946,8e-06,0.0,0.0,0.0,0.02619,0.028328,0.0,0.650152,0.095505,0.160816,0.274297,0.221417,0.0
0.049206,0.000167,0.0,0.0,0.0,0.023628,0.018214,0.0,0.060226,0.091248,0.232682,0.029534,0.212631,0.0
0.071555,3.2e-05,0.0,0.0,0.0,0.021513,0.020846,0.0,0.018858,0.090817,0.170591,0.023019,0.217295,0.0
0.049091,0.0,0.0,0.0,0.0,0.025418,0.022729,0.0,0.023818,0.213055,0.21173,0.024822,0.220585,0.0
0.03256,0.0,0.0,0.0,0.0,0.018446,0.025566,0.0,0.032392,0.090412,0.155844,0.032765,0.220959,0.0
0.057683,0.0,0.0,0.0,0.0,0.02538,0.019483,0.0,0.018655,0.096518,0.222822,0.041768,0.219289,0.0
0.128429,0.0,0.0,0.0,0.0,0.021992,0.025685,0.0,0.074323,0.09107,0.271228,0.058338,0.216633,0.0
0.05568,8e-06,0.0,0.0,0.0,0.021824,0.020414,0.0,0.064884,0.092565,0.222524,0.047885,0.217528,0.0
0.065621,1.6e-05,0.0,0.0,8e-05,0.02692,0.026841,0.0,0.018223,0.094719,0.19082,0.023753,0.221385,0.0
0.068241,0.0,0.0,0.0,8e-05,0.027277,0.026684,0.0,0.362231,0.093174,0.191075,0.578863,0.212546,0.0
0.058146,8e-06,0.0,0.0,0.0,0.018863,0.023283,0.0,0.623416,0.100142,0.171143,0.256294,0.213793,0.0
0.052019,0.0,0.0,7.1e-05,0.0,0.024363,0.026008,0.0,0.039047,0.129105,0.225159,0.036151,0.215064,0.0
0.055757,8e-06,0.0,0.0,0.002166,0.025505,0.02221,0.0,0.01843,0.110759,0.158776,0.020262,0.209843,0.0
0.051942,7.2e-05,0.0,0.0,0.0,0.021243,0.023094,0.0,0.026304,0.094694,0.192775,0.023424,0.212234,0.0
0.020191,0.0,0.0,0.0,8e-05,0.021251,0.024018,0.0,0.020579,0.092033,0.217085,0.03125,0.206758,0.0
0.088009,8e-06,0.0,0.005038,0.000321,0.025394,0.021207,0.000902,0.026671,0.096873,0.205482,0.017212,0.205482,0.0
0.052636,0.0,0.0,0.000922,8e-05,0.027873,0.022328,0.0,0.024552,0.091628,0.192435,0.027455,0.207173,0.0
0.022195,0.0,0.0,7.1e-05,0.0,0.021984,0.026202,0.0,0.019615,0.090969,0.149299,0.024538,0.226637,0.0
0.085889,0.0,0.0,0.000142,8e-05,0.022464,0.022578,0.0,0.019237,0.09515,0.188695,0.025898,0.208299,0.0
0.055449,4e-05,0.0,0.0,0.0,0.023906,0.018922,0.0,0.373735,0.091755,0.193923,0.631134,0.210256,0.0
0.077027,0.0,0.0,0.0,0.0,0.021617,0.021713,0.0,0.781346,0.098622,0.220569,0.330762,0.218604,0.0
0.03992,0.0,0.0,0.0,8e-05,0.022757,0.019187,0.0,0.070032,0.09107,0.221632,0.07417,0.209764,0.0
0.159602,0.002799,0.0,0.0,0.00016,0.027198,0.018883,0.0,0.067638,0.090386,0.285975,0.05112,0.218315,0.0
0.018727,0.000191,0.0,0.0,0.0,0.02166,0.023534,0.0,0.024571,0.095657,0.194135,0.031291,0.213077,0.0
0.051441,0.0,0.0,0.0,0.0,0.02666,0.018067,0.0,0.028346,0.090741,0.132809,0.034813,0.2258,0.0
0.086776,0.0,0.0,0.0,0.0,0.023631,0.026935,0.0,0.01986,0.088992,0.234594,0.021269,0.218568,0.0
0.051248,0.0,0.0,0.0,0.0,0.01945,0.02274,0.0,0.022285,0.121528,0.132044,0.024911,0.220888,0.0
0.053753,0.000103,0.0,0.0,0.0,0.027628,0.021972,0.0,0.022992,0.119476,0.183978,0.022826,0.218551,0.0
0.05067,0.0,0.0,0.000142,0.0,0.023936,0.025642,8.2e-05,0.021543,0.106147,0.221504,0.024228,0.214376,0.0
0.050054,0.008469,0.0,7.1e-05,0.0,0.023275,0.022046,0.0,0.362044,0.090259,0.187335,0.57848,0.220243,0.0
0.233084,5.6e-05,0.0,0.0,0.0,0.024185,0.025225,0.000328,0.619159,0.097811,0.378963,0.246117,0.213257,0.0
0.049938,8e-06,0.0,0.00071,0.0,0.021655,0.022237,0.0,0.035215,0.090589,0.168466,0.024747,0.226087,0.0
0.037955,0.0,0.0,0.001348,0.000401,0.027103,0.023464,0.0,0.020181,0.091653,0.200425,0.03506,0.216522,0.0
0.065968,0.0,0.0,0.000284,0.0,0.019664,0.022783,0.0,0.028247,0.093478,0.184998,0.022234,0.210765,0.0
0.05067,8e-06,0.0,0.003832,0.0,0.021374,0.025898,0.0,0.028912,0.090234,0.202847,0.028895,0.200415,0.0
0.043735,1.6e-05,0.0,0.0,0.0,0.016782,0.022831,0.0,0.02801,0.096949,0.231874,0.040639,0.206575,0.0
0.095715,8e-06,0.0,0.0,0.001123,0.019285,0.022887,0.0,0.073661,0.090868,0.255376,0.077448,0.209741,0.0
0.11186,0.000596,0.0,0.0,0.0,0.021762,0.02126,0.0,0.067255,0.092895,0.165618,0.045034,0.217649,0.0
0.033909,0.000406,0.0,0.0,8e-05,0.022719,0.024768,0.0,0.025409,0.095783,0.182533,0.02125,0.228608,0.0
0.066045,0.0,0.0,0.000284,0.0,0.019766,0.020601,0.0,0.358289,0.091831,0.177561,0.60053,0.207024,0.0
0.045854,0.0,0.0,0.0,0.0,0.022146,0.022232,0.0,0.633462,0.107541,0.209605,0.230814,0.226901,0.0
0.057491,4.8e-05,0.0,0.0,0.0,0.021613,0.025229,0.0,0.034687,0.1362,0.207395,0.033841,0.215833,0.0
0.051904,0.0,0.0,0.000426,8e-05,0.022908,0.026715,0.0,0.022579,0.099686,0.153166,0.027398,0.220181,0.0
